2018-02-26 00:18:19:378 INFO - [ _(:3」∠)_ ] c.b.m.r.RouteMatcher      | Add hook  => [BEFORE	/.*]
2018-02-26 00:18:19:378 INFO - [ _(:3」∠)_ ] c.b.m.r.RouteMatcher      | Add hook  => [AFTER	/.*]
2018-02-26 00:18:19:430 INFO - [ _(:3」∠)_ ] c.b.j.Base                | ⬢ Blade-JDBC initializing
2018-02-26 00:18:19:431 INFO - [ _(:3」∠)_ ] c.b.s.n.NettyServer       | ⬢ Register bean: [com.tale.exception.GolbalExceptionHandler@5923f1b8, com.tale.controller.admin.AuthController@beaa670, com.tale.hooks.BaseWebHook@7eab7556, com.tale.controller.IndexController@74023e25, com.tale.controller.admin.AttachController@32eabf2c, com.tale.controller.admin.IndexController@6c6d5627, com.tale.controller.admin.CommentController@49498f39, com.tale.init.WebContext@2c5f7323, com.tale.hooks.BaseWebHook@7eab7556, com.tale.spider.DataPipeline@4babba5b, com.blade.Environment@4df11167, com.tale.init.WebContext@2c5f7323, com.tale.service.ContentsService@48446fa7, com.tale.service.SiteService@1f55dbe7, com.tale.service.OptionsService@9bac334, com.tale.controller.admin.ThemeController@4c05814d, com.tale.controller.admin.CategoryController@27d7e63d, com.tale.service.CommentsService@16ec9bc3, com.tale.controller.CategoryController@49105949, com.tale.controller.admin.PageController@297fb6cf, com.tale.controller.InstallController@31815bd3, com.tale.service.MetasService@43c1eca3, com.tale.spider.DataPipeline@4babba5b, com.tale.controller.admin.ArticleController@8d02f83, com.tale.controller.admin.TemplateController@5ccd3998]
2018-02-26 00:18:19:461 INFO - [ _(:3」∠)_ ] j.t.JetEngineImpl         | JetEngine.version = 2.1.5
2018-02-26 00:18:19:462 INFO - [ _(:3」∠)_ ] j.t.JetEngineImpl         | JetEngine.loader = jetbrick.template.loader.ClasspathResourceLoader, root = /templates/, reload = true
2018-02-26 00:18:19:466 INFO - [ _(:3」∠)_ ] j.t.r.c.ClassResolver     | import package: java.lang.*
2018-02-26 00:18:19:466 INFO - [ _(:3」∠)_ ] j.t.r.c.ClassResolver     | import package: java.util.*
2018-02-26 00:18:19:467 INFO - [ _(:3」∠)_ ] j.t.r.m.MethodInvokerResolver | import 38 methods from class jetbrick.template.runtime.buildin.JetMethods
2018-02-26 00:18:19:469 INFO - [ _(:3」∠)_ ] j.t.r.f.FunctionInvokerResolver | import 11 functions from class jetbrick.template.runtime.buildin.JetFunctions
2018-02-26 00:18:19:470 INFO - [ _(:3」∠)_ ] j.t.r.t.TagInvokerResolver | import 2 tags from class jetbrick.template.runtime.buildin.JetTags
2018-02-26 00:18:19:472 INFO - [ _(:3」∠)_ ] j.t.r.GlobalResolver      | Scanning @JetMethods, @JetFunctions, @JetTags implements from [com.tale] ...
2018-02-26 00:18:19:496 INFO - [ _(:3」∠)_ ] j.t.r.GlobalResolver      | Found 0 annotated classes, time elapsed 23 ms.
2018-02-26 00:18:19:502 INFO - [ _(:3」∠)_ ] j.t.JetTemplateImpl       | Loading template: /comm/macros.html
2018-02-26 00:18:19:585 INFO - [ _(:3」∠)_ ] j.t.r.f.FunctionInvokerResolver | import 21 functions from class com.tale.extension.Commons
2018-02-26 00:18:19:586 INFO - [ _(:3」∠)_ ] j.t.r.f.FunctionInvokerResolver | import 50 functions from class com.tale.extension.Theme
2018-02-26 00:18:19:586 INFO - [ _(:3」∠)_ ] j.t.r.f.FunctionInvokerResolver | import 2 functions from class com.tale.extension.AdminCommons
2018-02-26 00:18:19:586 INFO - [ _(:3」∠)_ ] j.t.r.t.TagInvokerResolver | import 1 tags from class com.tale.extension.JetTag
2018-02-26 00:18:20:295 DEBUG - [ _(:3」∠)_ ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT * FROM t_options
2018-02-26 00:18:20:295 DEBUG - [ _(:3」∠)_ ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => []
2018-02-26 00:18:20:340 INFO - [ _(:3」∠)_ ] c.b.s.n.NettyServer       | ⬢ Watched environment: true
2018-02-26 00:18:20:364 INFO - [ _(:3」∠)_ ] c.b.s.n.NettyServer       | ⬢ Use NioEventLoopGroup
2018-02-26 00:18:20:538 INFO - [ _(:3」∠)_ ] c.b.s.n.NettyServer       | ⬢ PureBert initialize successfully, Time elapsed: 1296 ms
2018-02-26 00:18:20:538 INFO - [ _(:3」∠)_ ] c.b.s.n.NettyServer       | ⬢ Blade start with 0.0.0.0:9000
2018-02-26 00:18:20:538 INFO - [ _(:3」∠)_ ] c.b.s.n.NettyServer       | ⬢ Open your web browser and navigate to http://127.0.0.1:9000 ⚡
2018-02-26 00:18:40:165 INFO - [ nio-worker@ thread-1 ] c.b.m.h.RequestExecution  | HTTP/1.1	GET	/admin/setting
2018-02-26 00:18:40:179 INFO - [ nio-worker@ thread-1 ] c.t.h.BaseWebHook         | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36
2018-02-26 00:18:40:179 INFO - [ nio-worker@ thread-1 ] c.t.h.BaseWebHook         | 用户访问地址: /admin/setting, 来路地址: 127.0.0.1
2018-02-26 00:18:40:185 INFO - [ nio-worker@ thread-1 ] c.b.m.h.RequestExecution  | HTTP/1.1	GET	/admin/login
2018-02-26 00:18:40:187 INFO - [ nio-worker@ thread-1 ] c.t.h.BaseWebHook         | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36
2018-02-26 00:18:40:187 INFO - [ nio-worker@ thread-1 ] c.t.h.BaseWebHook         | 用户访问地址: /admin/login, 来路地址: 127.0.0.1
2018-02-26 00:18:40:189 INFO - [ nio-worker@ thread-1 ] j.t.JetTemplateImpl       | Loading template: admin/login.html
2018-02-26 00:18:40:221 INFO - [ nio-worker@ thread-1 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/plugins/font-awesome/4.7.0/css/font-awesome.min.css
2018-02-26 00:18:40:222 INFO - [ nio-worker@ thread-2 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/plugins/bootstrap/3.3.7/css/bootstrap.min.css
2018-02-26 00:18:40:222 INFO - [ nio-worker@ thread-3 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/plugins/limonte-sweetalert2/6.4.1/sweetalert2.min.css
2018-02-26 00:18:40:232 INFO - [ nio-worker@ thread-3 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/js/base.js
2018-02-26 00:18:40:236 INFO - [ nio-worker@ thread-4 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/css/style.min.css
2018-02-26 00:18:40:238 INFO - [ nio-worker@ thread-5 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/plugins/jquery/3.2.1/jquery.min.js
2018-02-26 00:18:40:242 INFO - [ nio-worker@ thread-6 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/plugins/limonte-sweetalert2/6.4.1/sweetalert2.min.js
2018-02-26 00:18:40:256 INFO - [ nio-worker@ thread-6 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/images/bg/4.png
2018-02-26 00:18:40:257 INFO - [ nio-worker@ thread-5 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/images/small/bg.png
2018-02-26 00:18:44:320 INFO - [ nio-worker@ thread-6 ] c.b.m.h.RequestExecution  | HTTP/1.1	POST	/admin/login
2018-02-26 00:18:44:321 INFO - [ nio-worker@ thread-6 ] c.t.h.BaseWebHook         | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36
2018-02-26 00:18:44:322 INFO - [ nio-worker@ thread-6 ] c.t.h.BaseWebHook         | 用户访问地址: /admin/login, 来路地址: 127.0.0.1
2018-02-26 00:18:44:323 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(*) FROM t_users WHERE username = :p1
2018-02-26 00:18:44:323 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => [home]
2018-02-26 00:18:44:335 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT * FROM t_users WHERE username = :p1 AND password = :p2
2018-02-26 00:18:44:335 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => [home, 2936335bab28153a588686c2faa0742c]
2018-02-26 00:18:44:348 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => UPDATE t_users SET logged = :p1 WHERE uid = :p2
2018-02-26 00:18:44:348 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => [1519575524, 6]
2018-02-26 00:18:44:360 INFO - [ nio-worker@ thread-6 ] c.t.c.a.AuthController    | 登录成功：home
2018-02-26 00:18:44:361 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => INSERT INTO t_logs (action, data, author_id, ip, created) VALUES (:action, :data, :author_id, :ip, :created)
2018-02-26 00:18:44:389 INFO - [ nio-worker@ thread-6 ] c.b.m.h.RequestExecution  | HTTP/1.1	GET	/admin/index
2018-02-26 00:18:44:390 INFO - [ nio-worker@ thread-6 ] c.t.h.BaseWebHook         | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36
2018-02-26 00:18:44:390 INFO - [ nio-worker@ thread-6 ] c.t.h.BaseWebHook         | 用户访问地址: /admin/index, 来路地址: 127.0.0.1
2018-02-26 00:18:44:395 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(0) FROM (SELECT * FROM t_comments) tmp
2018-02-26 00:18:44:395 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => []
2018-02-26 00:18:44:403 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT * FROM t_comments ORDER BY created desc LIMIT 0, 5
2018-02-26 00:18:44:404 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => []
2018-02-26 00:18:44:418 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(0) FROM (SELECT * FROM t_contents WHERE status = :p1 AND type = :p2) tmp
2018-02-26 00:18:44:418 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => [publish, post]
2018-02-26 00:18:44:428 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT * FROM t_contents WHERE status = :p1 AND type = :p2 ORDER BY created desc LIMIT 0, 5
2018-02-26 00:18:44:428 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => [publish, post]
2018-02-26 00:18:44:477 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(*) FROM t_contents WHERE type = :p1 AND status = :p2
2018-02-26 00:18:44:477 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => [post, publish]
2018-02-26 00:18:44:487 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(*) FROM t_contents WHERE type = :p1 AND status = :p2
2018-02-26 00:18:44:487 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => [page, publish]
2018-02-26 00:18:44:497 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(*) FROM t_comments
2018-02-26 00:18:44:498 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => []
2018-02-26 00:18:44:508 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(*) FROM t_attach
2018-02-26 00:18:44:509 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => []
2018-02-26 00:18:44:517 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(*) FROM t_metas WHERE type = :p1
2018-02-26 00:18:44:517 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => [tag]
2018-02-26 00:18:44:525 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(*) FROM t_metas WHERE type = :p1
2018-02-26 00:18:44:526 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => [category]
2018-02-26 00:18:44:534 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT COUNT(0) FROM (SELECT * FROM t_logs) tmp
2018-02-26 00:18:44:534 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => []
2018-02-26 00:18:44:541 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT * FROM t_logs ORDER BY id desc LIMIT 0, 20
2018-02-26 00:18:44:541 DEBUG - [ nio-worker@ thread-6 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => []
2018-02-26 00:18:44:553 INFO - [ nio-worker@ thread-6 ] j.t.JetTemplateImpl       | Loading template: admin/index.html
2018-02-26 00:18:44:560 INFO - [ nio-worker@ thread-6 ] j.t.JetTemplateImpl       | Loading template: admin/header.html
2018-02-26 00:18:44:658 INFO - [ nio-worker@ thread-6 ] j.t.JetTemplateImpl       | Loading template: admin/footer.html
2018-02-26 00:18:44:676 INFO - [ nio-worker@ thread-6 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/plugins/bootstrap/3.3.7/js/bootstrap.min.js
2018-02-26 00:18:44:678 INFO - [ nio-worker@ thread-5 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/js/jquery.app.js
2018-02-26 00:18:44:681 INFO - [ nio-worker@ thread-2 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/images/unicorn.svg
2018-02-26 00:18:44:682 INFO - [ nio-worker@ thread-4 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/js/base.js
2018-02-26 00:18:44:717 INFO - [ nio-worker@ thread-4 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/plugins/font-awesome/4.7.0/fonts/fontawesome-webfont.woff2
2018-02-26 00:18:45:890 INFO - [ nio-worker@ thread-4 ] c.b.m.h.RequestExecution  | HTTP/1.1	GET	/admin/setting
2018-02-26 00:18:45:890 INFO - [ nio-worker@ thread-4 ] c.t.h.BaseWebHook         | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36
2018-02-26 00:18:45:890 INFO - [ nio-worker@ thread-4 ] c.t.h.BaseWebHook         | 用户访问地址: /admin/setting, 来路地址: 127.0.0.1
2018-02-26 00:18:45:891 DEBUG - [ nio-worker@ thread-4 ] c.b.j.c.ActiveRecord      | ⬢ Execute SQL => SELECT * FROM t_options
2018-02-26 00:18:45:891 DEBUG - [ nio-worker@ thread-4 ] c.b.j.c.ActiveRecord      | ⬢ Parameters  => []
2018-02-26 00:18:45:900 INFO - [ nio-worker@ thread-4 ] j.t.JetTemplateImpl       | Loading template: admin/setting.html
2018-02-26 00:18:45:918 INFO - [ nio-worker@ thread-4 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/plugins/toggles/toggles.css
2018-02-26 00:18:45:919 INFO - [ nio-worker@ thread-2 ] c.b.s.n.StaticFileHandler | HTTP/1.1	GET	/static/admin/plugins/jquery-toggles/2.0.4/toggles.min.js
2018-02-26 00:18:47:395 INFO - [ nio-worker@ thread-2 ] c.b.m.h.RequestExecution  | HTTP/1.1	POST	/admin/sycn
2018-02-26 00:18:47:397 INFO - [ nio-worker@ thread-2 ] c.t.h.BaseWebHook         | UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36
